Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,284,10,Rashid Khan,c Root b Adil Rashid,23,22,3,0,104.55
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,284,10,Mujeeb Ur Rahman,c Root b Mark Wood,28,16,3,1,175
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,284,10,Naveen-ul-Haq,run out (Jos Buttler),5,6,1,0,83.33
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",Afghanistan,284,10,Fazalhaq Farooqi,not out,2,4,0,0,50
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Jonny Bairstow,lbw b Fazalhaq Farooqi,2,4,0,0,50
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Dawid Malan,c Ibrahim Zadran b Nabi,32,39,4,0,82.05
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Joe Root,b Mujeeb,11,17,2,0,64.71
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Harry Brook,c Ikram Alikhil b Mujeeb,66,61,7,1,108.2
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Jos Buttler,b Naveen-ul-Haq,9,18,1,0,50
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Liam Livingstone,lbw b Rashid Khan,10,14,1,0,71.43
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Sam Curran,c Rahmat b Nabi,10,23,0,0,43.48
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Chris Woakes,b Mujeeb,9,26,1,0,34.62
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Adil Rashid,c Nabi b Rashid Khan,20,13,2,0,153.85
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Mark Wood,b Rashid Khan,18,22,3,0,81.82
2023,13th Match ,October 15 2023,Arun Jaitley Stadium, Delhi,Afghanistan vs England,"13th Match (D/N), Delhi, October 15, 2023,
ICC Cricket World Cup",England,215,10,Reece Topley,not out,15,7,3,0,214.29
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Pathum Nissanka,c Warner b Cummins,61,67,8,0,91.04
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Kusal Perera,b Cummins,78,82,12,0,95.12
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Kusal Mendis,c Warner b Zampa,9,13,0,0,69.23
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Sadeera Samarawickrama,lbw b Zampa,8,8,1,0,100
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Charith Asalanka,c Labuschagne b Maxwell,25,39,0,1,64.1
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Dhananjaya de Silva,b Starc,7,13,1,0,53.85
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Dunith Wellalage,run out (Cummins),2,9,0,0,22.22
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Chamika Karunaratne,lbw b Zampa,2,11,0,0,18.18
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Maheesh Theekshana,lbw b Zampa,0,5,0,0,0
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Lahiru Kumara,b Starc,4,8,1,0,50
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Sri Lanka,209,10,Dilshan Madushanka,not out,0,6,0,0,0
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Mitchell Marsh,run out (C Karunaratne/Kusal Mendis),52,51,9,0,101.96
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,David Warner,lbw b Dilshan Madushanka,11,6,0,1,183.33
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Steven Smith,lbw b Dilshan Madushanka,0,5,0,0,0
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Marnus Labuschagne,c C Karunaratne b Dilshan Madushanka,40,60,2,0,66.67
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Josh Inglis,c M Theekshana b Dunith Wellalage,58,59,5,1,98.31
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Glenn Maxwell,not out,31,21,4,2,147.62
2023,14th Match ,October 16 2023,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow,Sri Lanka vs Australia,"14th Match (D/N), Lucknow, October 16, 2023,
ICC Cricket World Cup",Australia,215,5,Marcus Stoinis,not out,20,10,2,1,200
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Vikramjit Singh,c Klaasen b Rabada,2,16,0,0,12.5
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Max ODowd,c de Kock b Marco Jansen,18,25,4,0,72
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Colin Ackermann,b Gerald Coetzee,13,25,1,0,52
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Bas de Leede,lbw b Rabada,2,7,0,0,28.57
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Sybrand Engelbrecht,c Marco Jansen b Lungi Ngidi,19,37,1,1,51.35
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Teja Nidamanuru,lbw b Marco Jansen,20,25,3,0,80
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Scott Edwards,not out,78,69,10,1,113.04
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Logan van Beek,st de Kock b Maharaj,10,27,1,0,37.04
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Roelof van der Merwe,c de Kock b Lungi Ngidi,29,19,3,1,152.63
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",Netherlands,245,8,Aryan Dutt,not out,23,9,0,3,255.56
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Temba Bavuma,b van der Merwe,16,31,2,1,51.61
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Quinton de Kock,c Edwards b Ackermann,20,22,3,0,90.91
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Rassie van der Dussen,c Aryan Dutt b van der Merwe,4,7,0,0,57.14
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Aiden Markram,b van Meekeren,1,3,0,0,33.33
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Heinrich Klaasen,c Vikramjit Singh b van Beek,28,28,4,0,100
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,David Miller,b van Beek,43,52,4,1,82.69
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Marco Jansen,b van Meekeren,9,25,0,0,36
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Gerald Coetzee,c Edwards b Bas de Leede,22,23,2,1,95.65
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Keshav Maharaj,c Edwards b van Beek,40,37,5,1,108.11
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Kagiso Rabada,c Sybrand Engelbrecht b Bas de Leede,9,6,0,1,150
2023,15th Match ,October 17 2023,Himachal Pradesh Cricket Association Stadium, Dharamsala,Netherlands vs South Africa,"15th Match (D/N), Dharamsala, October 17, 2023,
ICC Cricket World Cup",South Africa,207,10,Lungi Ngidi,not out,7,24,0,0,29.17
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Devon Conway,lbw b Mujeeb,20,18,3,0,111.11
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Will Young,c Ikram Alikhil b Azmatullah,54,64,4,3,84.38
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Rachin Ravindra,b Azmatullah,32,41,2,1,78.05
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Daryl Mitchell,c Ibrahim Zadran b Rashid Khan,1,7,0,0,14.29
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Tom Latham,b Naveen-ul-Haq,68,74,3,2,91.89
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Glenn Phillips,c Rashid Khan b Naveen-ul-Haq,71,80,4,4,88.75
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Mark Chapman,not out,25,12,2,1,208.33
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",New Zealand,288,6,Mitchell Santner,not out,7,5,1,0,140
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Rahmanullah Gurbaz,b Matt Henry,11,21,0,1,52.38
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Ibrahim Zadran,c Santner b Boult,14,15,2,0,93.33
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Rahmat Shah,c and b Rachin Ravindra,36,62,1,0,58.06
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Hashmatullah Shahidi,c Santner b Lockie Ferguson,8,29,1,0,27.59
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Azmatullah Omarzai,c Latham b Boult,27,32,2,0,84.38
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Ikram Alikhil,not out,19,21,3,0,90.48
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Mohammad Nabi,b Santner,7,9,1,0,77.78
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Rashid Khan,c Daryl Mitchell b Lockie Ferguson,8,13,0,1,61.54
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Mujeeb Ur Rahman,c Will Young b Lockie Ferguson,4,3,1,0,133.33
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Naveen-ul-Haq,c Chapman b Santner,0,1,0,0,0
2023,16th Match ,October 18 2023,MA Chidambaram Stadium, Chennai,New Zealand vs Afghanistan,"16th Match (D/N), Chennai, October 18, 2023,
ICC Cricket World Cup",Afghanistan,139,10,Fazalhaq Farooqi,c Daryl Mitchell b Santner,0,2,0,0,0
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Tanzid Hasan,lbw b Kuldeep Yadav,51,43,5,3,118.6
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Litton Das,c Shubman Gill b Ravindra Jadeja,66,82,7,0,80.49
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Najmul Hossain Shanto,lbw b Ravindra Jadeja,8,17,0,0,47.06
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Mehidy Hasan Miraz,c Rahul b Siraj,3,13,0,0,23.08
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Towhid Hridoy,c Shubman Gill b Thakur,16,35,0,0,45.71
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Mushfiqur Rahim,c Ravindra Jadeja b Bumrah,38,46,1,1,82.61
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Mahmudullah,b Bumrah,46,36,3,3,127.78
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Nasum Ahmed ,c Rahul b Siraj,14,18,2,0,77.78
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Mustafizur Rahman,not out,1,7,0,0,14.29
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",Bangladesh,256,8,Shoriful Islam,not out,7,3,0,1,233.33
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,261,3,Rohit Sharma,c Towhid Hridoy b Hasan Mahmud,48,40,7,2,120
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,261,3,Shubman Gill,c Mahmudullah b Mehidy Hasan Miraz,53,55,5,2,96.36
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,261,3,Virat Kohli,not out,103,97,6,4,106.19
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,261,3,Shreyas Iyer,c Mahmudullah b Mehidy Hasan Miraz,19,25,2,0,76
2023,17th Match ,October 19 2023,Maharashtra Cricket Association Stadium, Pune,Bangladesh vs India,"17th Match (D/N), Pune, October 19, 2023,
ICC Cricket World Cup",India,261,3,KL Rahul,not out,34,34,3,1,100
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,David Warner,c (sub)Shadab Khan b Haris Rauf,163,124,14,9,131.45
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Mitchell Marsh,c Usama Mir b Shaheen Afridi,121,108,10,9,112.04
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Glenn Maxwell,c Babar Azam b Shaheen Afridi,0,1,0,0,0
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Steven Smith,c and b Usama Mir,7,9,0,0,77.78
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Marcus Stoinis,lbw b Shaheen Afridi,21,24,1,1,87.5
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Josh Inglis,c Rizwan b Haris Rauf,13,9,3,0,144.44
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Marnus Labuschagne,c (sub)Shadab Khan b Haris Rauf,8,12,1,0,66.67
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Pat Cummins,not out,6,8,0,0,75
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Mitchell Starc,c Saud Shakeel b Shaheen Afridi,2,3,0,0,66.67
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Josh Hazlewood,c Rizwan b Shaheen Afridi,0,1,0,0,0
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Australia,367,9,Adam Zampa,not out,1,1,0,0,100
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Abdullah Shafique,c Maxwell b Stoinis,64,61,7,2,104.92
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Imam-ul-Haq,c Starc b Stoinis,70,71,10,0,98.59
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Babar Azam,c Cummins b Zampa,18,14,3,0,128.57
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Mohammad Rizwan,lbw b Zampa,46,40,5,0,115
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Saud Shakeel,c Stoinis b Cummins,30,31,5,0,96.77
2023,18th Match ,October 20 2023,M.Chinnaswamy Stadium, Bengaluru,Australia vs Pakistan,"18th Match (D/N), Bengaluru, October 20, 2023,
ICC Cricket World Cup",Pakistan,305,10,Iftikhar Ahmed,lbw b Zampa,26,20,0,3,130
