Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling team,Total Runs Conceeded,Total Wicket for Team 1,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Pakistan,227,9,Mohammad Amir,10,1,41,0,0,1,4.1
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Pakistan,227,9,Shaheen Afridi,10,0,47,4,0,4,4.7
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Pakistan,227,9,Mohammad Hafeez,2,0,10,0,0,0,5
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Pakistan,227,9,Wahab Riaz,8,0,29,2,0,4,3.6
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Pakistan,227,9,Shadab Khan,10,0,44,1,0,1,4.4
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Mujeeb Ur Rahman,10,1,34,2,0,0,3.4
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Hamid Hassan,2,0,13,0,0,0,6.5
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Gulbadin Naib,9.4,0,73,0,0,1,7.6
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Mohammad Nabi,10,0,23,2,0,0,2.3
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Rashid Khan,10,0,50,1,0,3,5
2019,36th match,29-June-2019,Headingley,"Leeds, England",Afghanistan vs Pakistan,"36th match, Leeds, June 29, 2019,
ICC Cricket World Cup",Afghanistan,230,7,Samiullah Shinwari,8,0,32,0,0,1,4
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Trent Boult,10,1,51,4,0,0,5.1
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Colin de Grandhomme,8,1,29,0,0,1,3.6
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Lockie Ferguson,10,0,49,2,0,0,4.9
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Ish Sodhi,6,0,35,0,0,0,5.8
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,James Neesham,6,0,28,2,0,1,4.7
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Mitchell Santner,3,0,23,0,0,5,7.7
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",New Zealand,243,9,Kane Williamson,7,0,25,1,0,0,3.6
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Jason Behrendorff,9,0,31,2,0,3,3.4
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Mitchell Starc,9.4,1,26,5,0,5,2.7
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Pat Cummins,6,1,14,1,0,0,2.3
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Nathan Lyon,10,0,36,1,0,2,3.6
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Steven Smith,2,0,6,1,0,0,3
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Aaron Finch,1,0,7,0,0,0,7
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Marcus Stoinis,2,0,12,0,0,0,6
2019,37th match (D/N),29-June-2019,Lord's,"London, England",Australia vs New Zealand,"37th match (D/N), Lord's, June 29, 2019,
ICC Cricket World Cup",Australia,157,10,Glenn Maxwell,4,0,18,0,0,0,4.5
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",India,337,7,Mohammed Shami,10,1,69,5,0,1,6.9
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",India,337,7,Jasprit Bumrah,10,1,44,1,0,0,4.4
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",India,337,7,Yuzvendra Chahal,10,0,88,0,0,2,8.8
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",India,337,7,Hardik Pandya,10,0,60,0,0,1,6
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",India,337,7,Kuldeep Yadav,10,0,72,1,0,0,7.2
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Chris Woakes,10,3,58,2,0,0,5.8
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Jofra Archer,10,0,45,0,0,0,4.5
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Liam Plunkett,10,0,55,3,0,4,5.5
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Mark Wood,10,0,73,0,0,1,7.3
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Adil Rashid,6,0,40,0,0,1,6.7
2019,38th match,30-June-2019,Edgbaston,"Birmingham, England",England vs India,"38th match, Birmingham, June 30, 2019,
ICC Cricket World Cup",England,306,5,Ben Stokes,4,0,34,0,0,0,8.5
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Sheldon Cottrell,10,0,69,1,0,2,6.9
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Oshane Thomas,10,1,58,1,2,0,5.8
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Shannon Gabriel,5,0,46,0,1,1,9.2
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Jason Holder,10,0,59,2,2,1,5.9
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Carlos Brathwaite,7,0,53,0,0,1,7.6
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",West Indiaies,338,6,Fabian Allen,8,0,44,1,0,0,5.5
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Lasith Malinga,10,0,55,3,1,4,5.5
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Dhananjaya de Silva,10,0,49,0,0,0,4.9
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Isuru Udana,10,0,67,0,0,3,6.7
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Kasun Rajitha,10,0,76,1,1,4,7.6
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Jeffrey Vandersay,7,0,50,1,0,9,7.1
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Dimuth Karunaratne,1,0,7,0,0,0,7
2019,39th match,1-July-2019,Riverside Ground,"Chester-le-Street, England",Sri Lanka vs West Indiaies,"39th match, Chester-le-Street, July 01, 2019,
ICC Cricket World Cup",Sri Lanka,315,9,Angelo Mathews,2,0,6,1,0,0,3
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Mashrafe Mortaza,5,0,36,0,0,1,7.2
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Mohammad Saifuddin,7,0,59,0,0,0,8.4
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Mustafizur Rahman,10,1,59,5,1,2,5.9
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Shakib Al Hasan,10,0,41,1,0,1,4.1
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Mosaddek Hossain,4,0,32,0,0,1,8
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Rubel Hossain,8,0,48,1,0,0,6
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",Bangladesh,314,9,Soumya Sarkar,6,0,33,1,0,1,5.5
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",India,286,10,Bhuvneshwar Kumar,9,0,51,1,0,3,5.7
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",India,286,10,Jasprit Bumrah,10,1,55,4,0,2,5.5
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",India,286,10,Mohammed Shami,9,0,68,1,0,1,7.6
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",India,286,10,Yuzvendra Chahal,10,0,50,1,0,2,5
2019,40th match,2-July-2019,Edgbaston,"Birmingham, England",India vs Bangladesh,"40th match, Birmingham, July 02, 2019,
ICC Cricket World Cup",India,286,10,Hardik Pandya,10,0,60,3,0,2,6
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,Mitchell Santner,10,0,65,1,0,2,6.5
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,Trent Boult,10,0,56,2,0,1,5.6
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,Tim Southee,9,0,70,1,0,0,7.8
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,Matt Henry,10,0,54,2,0,2,5.4
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,Colin de Grandhomme,1,0,11,0,0,0,11
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",New Zealand,305,8,James Neesham,10,1,41,2,0,2,4.1
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Chris Woakes,8,0,44,1,0,1,5.5
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Jofra Archer,7,1,17,1,0,1,2.4
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Liam Plunkett,8,0,28,1,0,1,3.5
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Mark Wood,9,0,34,3,0,2,3.8
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Joe Root,3,0,15,0,0,0,5
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Adil Rashid,5,0,30,1,0,0,6
2019,41st match,3-July-2019,Riverside Ground,"Chester-le-Street, England",England vs New Zealand,"41st match, Chester-le-Street, July 03, 2019,
ICC Cricket World Cup",England,186,10,Ben Stokes,5,0,10,1,0,1,2
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Mujeeb Ur Rahman,10,0,52,0,0,2,5.2
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Dawlat Zadran,9,1,73,2,0,5,8.1
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Sayed Shirzad,8,0,56,1,0,0,7
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Gulbadin Naib,3,0,18,0,0,0,6
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Mohammad Nabi,10,0,56,1,0,0,5.6
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",Afghanistan,311,6,Rashid Khan,10,0,52,1,0,2,5.2
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Sheldon Cottrell,7,0,43,0,0,3,6.1
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Kemar Roach,10,2,37,3,0,1,3.7
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Oshane Thomas,7,0,43,1,0,0,6.1
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Jason Holder,8,0,46,0,1,2,5.8
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Fabian Allen,3,0,26,0,0,0,8.7
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Carlos Brathwaite,9,0,63,4,1,3,7
2019,42nd match,4-July-2019,Headingley,"Leeds, England",West Indiaies vs Afghanistan,"42nd match, Leeds, July 04, 2019,
ICC Cricket World Cup",West Indiaies,288,10,Chris Gayle,6,0,28,1,0,1,4.7
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Mehidy Hasan Miraz,10,0,30,1,0,2,3
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Mohammad Saifuddin,9,0,77,3,1,3,8.6
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Mustafizur Rahman,10,0,75,5,0,1,7.5
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Mashrafe Mortaza,7,0,46,0,0,0,6.6
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Shakib Al Hasan,10,0,57,0,0,5,5.7
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Bangladesh,315,9,Mosaddek Hossain,4,0,27,0,0,1,6.8
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Mohammad Hafeez,6,1,32,0,0,0,5.3
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Mohammad Amir,7,0,31,1,0,1,4.4
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Shaheen Afridi,9.1,0,35,6,0,4,3.8
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Wahab Riaz,7,0,33,1,0,1,4.7
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Imad Wasim,6,0,26,0,0,0,4.3
2019,43rd match,5-July-2019,Lord's,"London, England",Pakistan vs Bangladesh,"43rd match, Lord's, July 05, 2019,
ICC Cricket World Cup",Pakistan,221,10,Shadab Khan,9,0,59,2,0,0,6.6
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",India,264,7,Bhuvneshwar Kumar,10,0,73,1,0,4,7.3
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",India,264,7,Jasprit Bumrah,10,2,37,3,0,2,3.7
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",India,264,7,Hardik Pandya,10,0,50,1,1,1,5
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",India,264,7,Ravindra Jadeja,10,0,40,1,0,0,4
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",India,264,7,Kuldeep Yadav,10,0,58,1,0,1,5.8
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",Sri Lanka,265,3,Lasith Malinga,10,1,82,1,0,4,8.2
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",Sri Lanka,265,3,Kasun Rajitha,8,0,47,1,0,0,5.9
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",Sri Lanka,265,3,Isuru Udana,9.3,0,50,1,0,0,5.3
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",Sri Lanka,265,3,Thisara Perera,10,0,34,0,0,0,3.4
2019,44th match,6-July-2019,Headingley,"Leeds, England",Sri Lanka vs India,"44th match, Leeds, July 06, 2019,
ICC Cricket World Cup",Sri Lanka,265,3,Dhananjaya de Silva,6,0,51,0,0,1,8.5
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Mitchell Starc,9,0,59,2,0,8,6.6
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Jason Behrendorff,8,0,55,1,0,0,6.9
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Nathan Lyon,10,0,53,2,0,0,5.3
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Pat Cummins,9,0,66,1,0,3,7.3
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Steven Smith,1,0,5,0,0,0,5
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Marcus Stoinis,3,0,19,0,0,1,6.3
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",Australia,325,6,Glenn Maxwell,10,0,57,0,0,1,5.7
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Imran Tahir,9,0,59,1,0,0,6.6
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Kagiso Rabada,10,0,56,3,0,0,5.6
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Dwaine Pretorius,6,2,27,2,0,1,4.5
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Chris Morris,9,0,63,1,0,0,7
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Tabraiz Shamsi,9,0,62,0,0,1,6.9
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Andile Phehlukwayo,2.5,0,22,2,0,1,7.8
2019,45th match (D/N),6-July-2019,Emirates Old Trafford,"Manchester, England",South Africa vs Australia,"45th match (D/N), Manchester, July 06, 2019,
ICC Cricket World Cup",South Africa,315,10,Jean-Paul Duminy,4,0,22,0,0,0,5.5
2019,1st Semi-final,9-July-2019,Emirates Old Trafford,"Manchester, England",New Zealand vs India,"1st Semi-final, Manchester, July 09 - 10, 2019,
ICC Cricket World Cup",India,239,8,Bhuvneshwar Kumar,10,1,43,3,0,0,4.3
2019,1st Semi-final,9-July-2019,Emirates Old Trafford,"Manchester, England",New Zealand vs India,"1st Semi-final, Manchester, July 09 - 10, 2019,
ICC Cricket World Cup",India,239,8,Jasprit Bumrah,10,1,39,1,0,0,3.9
