Year,Match Number,Date,Stadium,City,Match,Match Details,Batting team,Total Score,Total Wicket,Batsman Names,Out/Not Out,Total Runs,Balls Played,Fours,Sixes,Strike Rate
2007,25th Match,"March,27,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indies,219,10,Jerome Taylor,lbw b Symonds,10,18,1,0,55.56
2007,25th Match,"March,27,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indies,219,10,Daren Powell,b Tait,5,9,0,0,55.56
2007,25th Match,"March,27,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Australia vs West Indies,"25th Match, Super Eights, North Sound, March 27 - 28, 2007,
ICC World Cup",West Indies,219,10,Corey Collymore,not out,1,2,0,0,50
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Upul Tharanga,c Kemp b Ntini,12,13,2,0,92.31
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Sanath Jayasuriya,c Kallis b Langeveldt,26,27,4,0,96.3
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Mahela Jayawardene,c de Villiers b Langeveldt,12,31,1,0,38.71
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Kumar Sangakkara,c Boucher b Hall,28,38,4,0,73.68
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Chamara Silva,run out (Gibbs),9,27,1,0,33.33
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Tillakaratne Dilshan,c Kemp b Ntini,58,76,4,0,76.32
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Russel Arnold,c Boucher b Langeveldt,50,73,2,0,68.49
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Farveez Maharoof,c Ntini b Langeveldt,5,9,0,0,55.56
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Chaminda Vaas,c Gibbs b Langeveldt,0,1,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Lasith Malinga,not out,0,2,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",Sri Lanka,209,10,Muttiah Muralitharan,run out (Pollock),1,1,0,0,100
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Graeme Smith,st Sangakkara b Muralitharan,59,65,7,1,90.77
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,AB de Villiers,b Vaas,0,5,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Jacques Kallis,c Sangakkara b Malinga,86,110,4,0,78.18
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Herschelle Gibbs,c &amp; b Muralitharan,31,51,1,0,60.78
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Mark Boucher,lbw b Muralitharan,0,1,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Justin Kemp,st Sangakkara b Jayasuriya,5,16,0,0,31.25
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Shaun Pollock,b Malinga,13,24,1,0,54.17
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Andrew Hall,c Tharanga b Malinga,0,1,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Robin Peterson,not out,4,8,1,0,50
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Makhaya Ntini,b Malinga,0,1,0,0,0
2007,26th Match,"March,28,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs South Africa,"26th Match, Super Eights, Providence, March 28, 2007,
ICC World Cup",South Africa,212,9,Charl Langeveldt,not out,1,9,0,0,11.11
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Chris Gayle,b Oram,44,56,8,0,78.57
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Shivnarine Chanderpaul,c Styris b Bond,4,28,0,0,14.29
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Ramnaresh Sarwan,c McCullum b Oram,19,27,2,0,70.37
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Marlon Samuels,c McCullum b Oram,9,18,1,0,50
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Brian Lara,c McCullum b Styris,37,49,1,0,75.51
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Dwayne Bravo,c McCullum b Bond,18,30,0,0,60
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Denesh Ramdin,c Oram b Vettori,15,22,2,0,68.18
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Lendl Simmons,not out,14,26,2,0,53.85
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Dwayne Smith,b Vettori,8,6,0,1,133.33
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Daren Powell,lbw b Vettori,0,1,0,0,0
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",West Indies,177,10,Corey Collymore,b Bond,0,5,0,0,0
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",New Zealand,179,3,Peter Fulton,b Powell,0,2,0,0,0
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",New Zealand,179,3,Stephen Fleming,run out (Lara),45,66,6,1,68.18
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",New Zealand,179,3,Hamish Marshall,c Lara b Powell,15,23,2,0,65.22
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",New Zealand,179,3,Scott Styris,not out,80,90,7,0,88.89
2007,27th Match,"March,29,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",West Indies vs New Zealand,"27th Match, Super Eights, North Sound, March 29, 2007,
ICC World Cup",New Zealand,179,3,Craig McMillan,not out,33,57,3,0,57.89
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Ed Joyce,b Rankin,1,5,0,0,20
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Michael Vaughan,c NJ O'Brien b Rankin,6,13,1,0,46.15
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Ian Bell,c NJ O'Brien b KJ O'Brien,31,74,2,0,41.89
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Kevin Pietersen,c Porterfield b McCallan,48,47,5,0,102.13
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Paul Collingwood,run out (White/Johnston),90,82,8,3,109.76
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Andrew Flintoff,b Johnston,43,62,4,0,69.35
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Paul Nixon,c Morgan b Botha,19,15,1,1,126.67
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Ravi Bopara,not out,10,5,1,0,200
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",England,266,7,Sajid Mahmood,not out,0,0,0,0,0
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,William Porterfield,c Bell b Flintoff,31,68,1,0,45.59
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Jeremy Bray,c Bopara b Anderson,0,1,0,0,0
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Eoin Morgan,run out (Mahmood),2,7,0,0,28.57
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Niall O Brien,st Nixon b Vaughan,63,88,4,0,71.59
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Andre Botha,c Flintoff b Panesar,18,39,1,0,46.15
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Kevin O Brien,lbw b Panesar,12,19,1,0,63.16
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Trent Johnston,b Flintoff,27,21,1,2,128.57
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Andrew White,c Nixon b Collingwood,38,35,4,0,108.57
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Kyle McCallan,b Flintoff,5,6,0,0,83.33
2007,28th Match,"March,30,2007",Providence Stadium,"Guyana, West Indies",England vs Ireland,"28th Match, Super Eights, Providence, March 30, 2007,
ICC World Cup",Ireland,218,10,Dave Langford-Smith,lbw b Flintoff,1,2,0,0,50
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Tamim Iqbal,c Hogg b Bracken,3,14,0,0,21.43
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Shahriar Nafees,b McGrath,1,4,0,0,25
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Aftab Ahmed,c Bracken b McGrath,11,7,1,0,157.14
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Shakib Al Hasan,c Gilchrist b Tait,25,36,0,1,69.44
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Mohammad Ashraful,c Ponting b McGrath,6,8,1,0,75
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Habibul Bashar,c Ponting b Bracken,24,43,0,0,55.81
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Mashrafe Mortaza,not out,25,17,2,1,147.06
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Bangladesh,104,6,Mushfiqur Rahim,not out,2,3,0,0,66.67
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,106,0,Adam Gilchrist,not out,59,44,8,1,134.09
2007,29th Match,"March,31,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs Australia,"29th Match, Super Eights, North Sound, March 31, 2007,
ICC World Cup",Australia,106,0,Matthew Hayden,not out,47,39,3,3,120.51
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Upul Tharanga,b Powell,8,24,1,0,33.33
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Sanath Jayasuriya,b Powell,115,101,10,4,113.86
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Kumar Sangakkara,c Ramdin b Bradshaw,7,10,1,0,70
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Mahela Jayawardene,b Bravo,82,113,2,1,72.57
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Chamara Silva,c Lara b Sarwan,23,31,0,0,74.19
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Tillakaratne Dilshan,not out,39,22,2,2,177.27
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",Sri Lanka,303,5,Russel Arnold,not out,4,4,0,0,100
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Chris Gayle,c Fernando b Malinga,10,21,1,0,47.62
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Dwayne Bravo,b Vaas,21,24,3,0,87.5
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Shivnarine Chanderpaul,b Malinga,76,110,1,5,69.09
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Brian Lara,st Sangakkara b Vaas,2,4,0,0,50
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Ramnaresh Sarwan,st Sangakkara b Jayasuriya,44,68,1,1,64.71
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Marlon Samuels,lbw b Muralitharan,3,5,0,0,60
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Dwayne Smith,run out (Malinga/Sangakkara),0,2,0,0,0
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Denesh Ramdin,c Vaas b Jayasuriya,2,5,0,0,40
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Ian Bradshaw,not out,6,17,0,0,35.29
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Jerome Taylor,lbw b Muralitharan,13,9,2,0,144.44
2007,30th Match,"April,01,2007",Providence Stadium,"Guyana, West Indies",Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup",West Indies,190,10,Daren Powell,b Jayasuriya,2,4,0,0,50
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Javed Omar,c McCullum b Oram,22,51,3,0,43.14
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Tamim Iqbal,st McCullum b Oram,29,54,4,0,53.7
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Aftab Ahmed,c sub (MR Gillespie) b Styris,27,39,3,0,69.23
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Shakib Al Hasan,b Bond,25,41,1,0,60.98
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Habibul Bashar,run out (Oram),9,21,0,0,42.86
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Mohammad Ashraful,b Styris,3,8,0,0,37.5
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Mushfiqur Rahim,b Bond,0,5,0,0,0
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Mashrafe Mortaza,b Styris,2,16,0,0,12.5
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Mohammad Rafique,not out,30,36,1,2,83.33
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Abdur Razzak,c sub (MR Gillespie) b Styris,0,2,0,0,0
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,174,10,Syed Rasel,b Oram,10,18,1,0,55.56
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",New Zealand,178,1,Peter Fulton,c Tamim Iqbal b Syed Rasel,15,30,2,0,50
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",New Zealand,178,1,Stephen Fleming,not out,102,92,10,3,110.87
2007,31st Match,"April,02,2007",Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",New Zealand,178,1,Hamish Marshall,not out,50,54,2,1,92.59
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Jeremy Bray,lbw b Pollock,0,9,0,0,0
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,William Porterfield,c Kallis b Pollock,14,33,1,0,42.42
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Eoin Morgan,c Prince b Hall,28,50,4,0,56
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Niall O Brien,c Gibbs b Langeveldt,25,37,3,0,67.57
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Andrew White,c Gibbs b Smith,30,30,5,0,100
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Andre Botha,c de Villiers b Hall,14,20,0,0,70
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Trent Johnston,not out,13,14,0,1,92.86
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Kyle McCallan,c Boucher b Langeveldt,3,6,0,0,50
2007,32nd Match,"April,03,2007",Providence Stadium,"Guyana, West Indies",Ireland vs South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,152,8,Paul Mooney,c Boucher b Langeveldt,0,1,0,0,0
