Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling Team,Total Runs Conceeded,Total Wicket for Team 1,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Muttiah Muralitharan,9,0,59,2,0,1,6.56
2007,30th Match,01-Apr-07,Providence Stadium,"Guyana, West Indies", Sri Lanka vs West Indies,"30th Match, Super Eights, Providence, April 01, 2007,
ICC World Cup", Sri Lanka,190,10,Sanath Jayasuriya,8.3,0,38,3,0,0,4.58
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Michael Mason,1.3,1,4,0,0,0,3.08
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Shane Bond,10,3,15,2,0,0,1.5
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Craig McMillan,1.3,0,6,0,0,0,4.62
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,James Franklin,6,1,27,0,0,0,4.5
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Jacob Oram,9.3,0,30,3,0,1,3.23
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Daniel Vettori,10,0,34,0,0,1,3.4
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup", New Zealand,174,10,Scotlandt Styris,10,1,43,4,0,0,4.3
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Mashrafe Mortaza,6,0,41,0,0,1,6.83
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Syed Rasel,7,0,22,1,0,2,3.14
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Abdur Razzak,8,0,38,0,0,2,4.75
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Mohammad Rafique,5,0,37,0,0,2,7.4
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Shakib Al Hasan,3,0,33,0,0,0,11
2007,31st Match,02-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",Bangladesh vs  New Zealand,"31st Match, Super Eights, North Sound, April 02, 2007,
ICC World Cup",Bangladesh,178,1,Mohammad Ashraful,0.2,0,7,0,0,0,35
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Shaun Pollock,7,2,17,2,0,0,2.43
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Makhaya Ntini,7,2,14,0,0,2,2
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Charl Langeveldt,7,0,41,3,0,2,5.86
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Andrew Hall,7,0,37,2,0,0,5.29
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Justin Kemp,3,0,14,0,0,0,4.67
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Jacques Kallis,3,0,20,0,0,0,6.67
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup", South Africa,152,8,Graeme Smith,1,0,5,1,0,0,5
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Boyd Rankin,7,1,26,2,1,1,3.71
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Dave Langford-Smith,5,0,31,0,0,0,6.2
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Paul Mooney,3.3,0,40,0,3,0,12.12
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Trent Johnston,3,0,15,1,0,0,5
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Andre Botha,6,0,18,0,0,0,3
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Kyle McCallan,5,0,27,0,0,0,5.4
2007,32nd Match,03-Apr-07,Providence Stadium,"Guyana, West Indies",Ireland vs  South Africa,"32nd Match, Super Eights, Providence, April 03, 2007,
ICC World Cup",Ireland,165,3,Andrew White,2,0,8,0,0,0,4
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,James Anderson,10,1,38,0,0,0,3.8
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,Sajid Mahmood,9,0,50,4,3,1,5.56
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,Andrew Flintoff,10,0,35,3,1,0,3.5
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,Paul Collingwood,10,0,44,1,0,1,4.4
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,Monty Panesar,8,0,45,0,0,0,5.63
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup",England,235,10,Michael Vaughan,3,0,14,0,0,0,4.67
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Chaminda Vaas,8,1,45,1,0,0,5.63
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Lasith Malinga,10,1,50,2,2,0,5
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Dilhara Fernando,9,0,41,3,0,0,4.56
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Sanath Jayasuriya,8,0,31,0,0,0,3.88
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Tillakaratne Dilshan,5,1,16,0,0,1,3.2
2007,33rd Match,04-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies", Sri Lanka vs England,"33rd Match, Super Eights, North Sound, April 04, 2007,
ICC World Cup", Sri Lanka,233,8,Muttiah Muralitharan,10,1,48,1,0,1,4.8
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Shaun Pollock,10,1,25,0,0,2,2.5
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Makhaya Ntini,10,1,61,1,0,2,6.1
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Andre Nel,10,1,45,5,3,2,4.5
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Charl Langeveldt,10,0,57,0,2,0,5.7
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Jacques Kallis,6,0,27,1,0,3,4.5
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Graeme Smith,3,0,16,0,0,3,5.33
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup", South Africa,251,8,Justin Kemp,1,0,13,0,0,0,13
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup",Bangladesh,184,10,Mashrafe Mortaza,9,0,45,0,0,1,5
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup",Bangladesh,184,10,Syed Rasel,10,0,41,2,0,1,4.1
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup",Bangladesh,184,10,Abdur Razzak,9.4,1,25,3,0,5,2.66
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup",Bangladesh,184,10,Mohammad Rafique,10,2,22,1,0,0,2.2
2007,34th Match,07-Apr-07,Providence Stadium,"Guyana, West Indies",Bangladesh vs  South Africa,"34th Match, Super Eights, Providence, April 07, 2007,
ICC World Cup",Bangladesh,184,10,Shakib Al Hasan,10,0,49,2,0,0,4.9
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Nathan Bracken,10,1,33,3,0,1,3.3
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Shaun Tait,10,0,41,3,2,3,4.1
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Glenn McGrath,9.5,0,62,3,0,1,6.53
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Michael Clarke,4,0,27,0,0,0,6.75
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Brad Hogg,10,0,36,1,0,1,3.6
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",Australia,247,10,Andrew Symonds,6,0,40,0,0,0,6.67
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",England,248,3,James Anderson,10,1,49,0,0,3,4.9
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",England,248,3,Sajid Mahmood,9.2,1,60,0,0,1,6.52
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",England,248,3,Andrew Flintoff,10,1,35,1,0,0,3.5
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",England,248,3,Monty Panesar,9,0,48,0,0,0,5.33
2007,35th Match,08-Apr-07,Sir Vivian Richards Stadium,"North Sound, Antigua, West Indies",England vs Australia,"35th Match, Super Eights, North Sound, April 08, 2007,
ICC World Cup",England,248,3,Paul Collingwood,9,0,50,1,0,1,5.56
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Dave Langford-Smith,10,1,41,2,0,1,4.1
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Boyd Rankin,8,0,55,1,0,7,6.88
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Trent Johnston,10,0,63,1,0,1,6.3
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Kyle McCallan,10,0,35,2,0,1,3.5
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Andrew White,10,0,45,2,0,0,4.5
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup",Ireland,263,8,Kevin O Brien,2,0,20,0,0,0,10
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,James Franklin,8,1,27,0,1,0,3.38
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,Shane Bond,5,0,18,2,1,2,3.6
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,Jacob Oram,6,2,15,1,0,1,2.5
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,Jeetan Patel,7,1,32,2,0,0,4.57
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,Daniel Vettori,8.4,1,23,4,0,1,2.74
2007,36th Match,09-Apr-07,Providence Stadium,"Guyana, West Indies", New Zealand vs Ireland,"36th Match, Super Eights, Providence, April 09, 2007,
ICC World Cup", New Zealand,134,10,Scotlandt Styris,3,0,16,0,0,0,5.33
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Corey Collymore,10,0,41,2,0,3,4.1
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Daren Powell,10,0,78,0,0,1,7.8
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Ian Bradshaw,10,0,73,0,0,2,7.3
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Dwayne Bravo,7,0,69,1,0,0,9.86
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,KIrelandon Pollard,3,0,20,0,0,0,6.67
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Chris Gayle,6,0,42,1,0,0,7
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup",West Indiaies,356,4,Ramnaresh Sarwan,4,0,30,0,0,0,7.5
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Shaun Pollock,8,0,33,2,0,0,4.13
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Makhaya Ntini,10,1,57,1,0,0,5.7
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Andre Nel,10,0,54,1,0,0,5.4
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Andrew Hall,9,0,49,0,0,2,5.44
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Jacques Kallis,8,0,36,2,0,0,4.5
2007,37th Match,10-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", South Africa vs West Indies,"37th Match, Super Eights, St George's, April 10, 2007,
ICC World Cup", South Africa,289,9,Graeme Smith,5,0,56,2,0,1,11.2
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,James Anderson,8,0,30,2,0,4,3.75
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,Sajid Mahmood,8.2,0,27,3,0,2,3.29
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,Andrew Flintoff,8,0,38,1,2,4,4.75
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,Monty Panesar,7,2,25,3,0,0,3.57
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,Paul Collingwood,4,0,14,0,0,0,3.5
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",England,143,10,Ravi Bopara,2,0,6,0,0,0,3
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",Bangladesh,147,6,Mashrafe Mortaza,8.5,3,28,0,0,3,3.29
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",Bangladesh,147,6,Syed Rasel,10,3,25,2,0,0,2.5
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",Bangladesh,147,6,Abdur Razzak,10,1,30,2,0,0,3
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",Bangladesh,147,6,Mohammad Rafique,10,3,33,2,0,2,3.3
2007,38th Match,11-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Bangladesh vs England,"38th Match, Super Eights, Bridgetown, April 11, 2007,
ICC World Cup",Bangladesh,147,6,Shakib Al Hasan,6,0,19,0,0,0,3.17
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Chaminda Vaas,9,2,33,3,0,1,3.67
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Dilhara Fernando,7,2,31,0,3,1,4.43
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Farveez Maharoof,6,0,31,0,1,0,5.17
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Muttiah Muralitharan,10,0,32,3,1,2,3.2
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Sanath Jayasuriya,10,0,44,0,0,0,4.4
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", Sri Lanka,219,7,Tillakaratne Dilshan,6,1,44,1,0,0,5.5
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,James Franklin,8,0,49,1,1,2,6.13
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,Shane Bond,8,0,26,0,0,0,3.25
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,Mark Gillespie,6.1,1,42,0,4,0,6.89
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,Daniel Vettori,10,0,35,2,1,1,3.5
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,Scotlandt Styris,7,1,28,0,0,0,4
2007,39th Match,12-Apr-07,National Cricket Stadium,"St George's, Grenada, West Indies", New Zealand vs  Sri Lanka,"39th Match, Super Eights, St George's, April 12, 2007,
ICC World Cup", New Zealand,222,4,Jacob Oram,6,0,31,1,2,0,5.17
2007,40th Match,13-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Australia,"40th Match, Super Eights, Bridgetown, April 13, 2007,
ICC World Cup",Australia,91,10,Glenn McGrath,7,1,17,3,0,0,2.43
2007,40th Match,13-Apr-07,Kensington Oval,"Bridgetown, Barbados, West Indies",Ireland vs Australia,"40th Match, Super Eights, Bridgetown, April 13, 2007,
ICC World Cup",Australia,91,10,Shaun Tait,6,1,39,3,1,9,6.5
