Year,Match Number,Date,Stadium,City,Match,Match Details,Bowling_Team,Total Runs Conceeded,Total Wicket ,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,Dale Steyn,10,0,42,2,0,2,4.2
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,Johan Botha,9,0,29,0,0,1,3.22
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,Morne Morkel,8,0,46,3,0,0,5.75
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,Imran Tahir,9,0,32,2,0,1,3.56
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,jacques kallis,3,1,6,0,0,0,2
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",South Africa,221,8,Jean-Paul Duminy,2,0,9,0,0,1,4.5
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",New Zealand,172,10,Nathan McCullum,10,1,24,3,0,0,2.4
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",New Zealand,172,10,Daniel Vettori,10,0,39,0,0,0,3.9
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",New Zealand,172,10,Tim Southee,9,0,44,1,0,0,4.89
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",New Zealand,172,10,Jacob Oram,9,1,39,4,0,0,4.33
2011,3rd Quarter-Final (D/N),25-March-2011,Shere Bangla National Stadium,"Dhaka, Bangladesh",New Zealand vs South Africa,"3rd Quarter-Final (D/N), Mirpur, March 25, 2011,
ICC Cricket World Cup",New Zealand,172,10,Luke Woodcock,5.2,0,24,1,0,1,4.62
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Lasith Malinga,10,0,46,1,0,2,4.6
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Tillakaratne Dilshan,6,1,25,1,0,1,4.17
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Angelo Mathews,5,0,20,1,0,0,4
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Rangana Herath,10,1,47,0,0,0,4.7
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Ajantha Mendis,10,0,34,1,0,0,3.4
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",Srilanka,229,6,Muttiah Muralitharan,9,0,54,2,0,1,6
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,Tim Bresnan,8,1,40,0,0,0,5
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,Graeme Swann,9,0,61,0,0,2,6.78
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,Chris Tremlett,7.3,0,38,0,0,1,5.21
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,Ravi Bopara,5,1,22,0,0,0,4.4
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,James Tredwell,6,0,38,0,0,0,6.33
2011,4th Quarter-Final (D/N),26-March-2011,R.Premadasa Stadium,"Colombo, Sri Lanka",England vs Srilanka,"4th Quarter-Final (D/N), Colombo (RPS), March 26, 2011,
ICC Cricket World Cup",England,229,6,Luke Wright,4,0,17,0,0,1,4.25
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Lasith Malinga,9,0,55,3,1,0,6.11
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Rangana Herath,9,1,31,1,0,1,3.44
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Angelo Mathews,6,0,27,0,0,0,4.5
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Ajantha Mendis,9.5,0,35,3,0,0,3.68
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Muttiah Muralitharan,10,1,42,2,0,2,4.2
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",Srilanka,217,10,Tillakaratne Dilshan,5,0,22,1,0,1,4.4
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Nathan McCullum,6,0,33,0,0,1,5.5
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Tim Southee,10,2,57,3,0,1,5.7
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Daniel Vettori,10,0,36,1,0,0,3.6
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Jacob Oram,8,1,29,0,0,0,3.63
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Andy McKay,9.5,1,37,1,0,2,3.89
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Scott Styris,2,0,12,0,0,0,6
2011,1st Semi-Final (D/N),29-March-2011,R.Premadasa Stadium, Colombo (RPS),New Zealand vs Srilanka,"1st Semi-Final (D/N), Colombo (RPS), March 29, 2011,
ICC Cricket World Cup",New Zealand,220,5,Jesse Ryder,2,0,14,0,0,0,7
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Umar Gul,8,0,69,0,2,1,8.63
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Abdul Razzaq,2,0,14,0,0,0,7
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Wahab Riaz,10,0,46,5,0,4,4.6
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Saeed Ajmal,10,0,44,2,0,2,4.4
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Shahid Afridi,10,0,45,0,0,0,4.5
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",Pakistan,260,9,Mohammad Hafeez,10,0,34,1,0,0,3.4
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",India,231,10,Zaheer Khan,9.5,0,58,2,0,2,6.11
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",India,231,10,Ashish Nehra,10,0,33,2,0,1,3.3
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",India,231,10,Munaf Patel,10,1,40,2,0,1,4
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",India,231,10,Harbhajan Singh,10,0,43,2,0,0,4.3
2011,2nd Semi-Final (D/N),30-March-2011,Punjab Cricket Association IS BIndiara Stadium,"Mohali, Indiaia",India vs Pakistan,"2nd Semi-Final (D/N), Mohali, March 30, 2011,
ICC Cricket World Cup",India,231,10,Yuvraj Singh,10,1,57,2,0,0,5.7
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Zaheer Khan,10,3,60,2,0,1,6
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,S Sreesanth,8,0,52,0,2,0,6.5
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Munaf Patel,9,0,41,0,0,1,4.56
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Harbhajan Singh,10,0,50,1,0,1,5
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Yuvraj Singh,10,0,49,2,0,0,4.9
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Sachin Tendulkar,2,0,12,0,0,3,6
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",India,274,6,Virat Kohli,1,0,6,0,0,0,6
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Lasith Malinga,9,0,42,2,0,2,4.67
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Nuwan Kulasekara,8.2,0,64,0,0,0,7.8
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Thisara Perera,9,0,55,1,0,2,6.11
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Suraj Randiv,9,0,43,0,0,0,4.78
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Tillakaratne Dilshan,5,0,27,1,0,1,5.4
2011,Final (D/N),2-April-2011,Wankhede Stadium,"Mumbai, Indiaia",Srilanka vs India,"Final (D/N), Wankhede, April 02, 2011,
ICC Cricket World Cup",Srilanka,274,4,Muttiah Muralitharan,8,0,39,0,0,1,4.88
